,unique_intersection_id,INTERSECTIONID,FULLINTERSECTION,LONGITUDE,LATITUDE,all_dropoffs,all_pickups,morning_dropoffs,morning_pickups,late_morning_dropoffs,late_morning_pickups,afternoon_dropoffs,afternoon_pickups,evening_dropoffs,evening_pickups,late_evening_dropoffs,late_evening_pickups,cluster_id
795,5954,18558,3RD STREET SE AND EAST CAPITOL STREET//3RD STREET NE AND EAST CAPITOL STREET//EAST CAPITOL STREET AND 3RD STREET NE//EAST CAPITOL STREET AND 3RD STREET SE//3RD STREET NE AND 3RD STREET SE//3RD STREET SE AND 3RD STREET NE,-77.00203985,38.88980851,1603,1379,174,155,298,268,436,383,478,413,217,160,5989
796,2042,17922,MONROE STREET NW AND 14TH STREET NW//14TH STREET NW AND MONROE STREET NW,-77.03271611,38.93118515,1188,1375,117,290,252,293,290,306,340,318,189,168,2667
797,1154,17394,3RD STREET NE AND CONSTITUTION AVENUE NE//CONSTITUTION AVENUE NE AND 3RD STREET NE,-77.00204095,38.8920124,1336,1371,84,151,198,169,382,336,446,502,226,213,1730
798,3721,14175,N STREET SW AND 4TH STREET SW//4TH STREET SW AND N STREET SW,-77.01755374,38.87465186,1780,1369,59,232,205,190,393,275,772,426,351,246,3722
799,3205,15342,D STREET SE AND NORTH CAROLINA AVENUE SE//NORTH CAROLINA AVENUE SE AND D STREET SE//3RD STREET SE AND D STREET SE//NORTH CAROLINA AVENUE SE AND 3RD STREET SE//3RD STREET SE AND NORTH CAROLINA AVENUE SE//D STREET SE AND 3RD STREET SE,-77.00204075,38.885072799999996,1462,1369,127,134,270,182,377,308,533,513,155,232,3578
800,1682,15670,O STREET NW AND 36TH STREET NW//36TH STREET NW AND O STREET NW,-77.07034341,38.90770281,1413,1366,135,119,313,293,373,390,420,375,172,189,11
801,3559,16726,9TH STREET NE AND H STREET NE//H STREET NE AND 9TH STREET NE,-76.99375747,38.90020239,1035,1366,48,207,140,211,251,312,357,382,239,254,1548
802,1963,17688,N STREET NW AND 1ST STREET NW//1ST STREET NW AND N STREET NW,-77.01217005,38.90723547,1713,1363,136,213,275,291,307,201,611,408,384,250,1963
803,1739,16001,F STREET NE AND 3RD STREET NE//3RD STREET NE AND F STREET NE,-77.00203811,38.89733572,1533,1361,197,205,275,241,354,306,517,453,190,156,3319
804,6261,-755,2ND STREET NW AND INTERSTATE 395 INTERSTATE,-77.01366041,38.89857917,1311,1355,322,91,300,299,318,385,298,423,73,157,218
805,721,17319,SOUTH STREET NW AND WISCONSIN AVENUE NW//WISCONSIN AVENUE NW AND SOUTH STREET NW,-77.06277157,38.90341671,1578,1350,260,80,293,234,427,389,406,434,192,213,5760
806,6597,15029,G STREET NW AND 4TH STREET NW//4TH STREET NW AND G STREET NW,-77.01618538,38.8983304,1301,1350,141,115,238,282,339,325,424,441,159,187,6597
807,5581,16319,KENYON STREET NW AND GEORGIA AVENUE NW//GEORGIA AVENUE NW AND KENYON STREET NW,-77.02336964,38.93001826,1628,1350,136,157,274,269,326,288,508,341,384,295,5747
808,3772,16937,2ND STREET SW AND WASHINGTON AVENUE SW//WASHINGTON AVENUE SW AND 2ND STREET SW,-77.01351747,38.88713812,1392,1349,306,49,357,352,521,599,169,312,39,37,5500
809,7392,17299,6TH STREET NW AND NEW YORK AVENUE NW//NEW YORK AVENUE NW AND 6TH STREET NW,-77.01990581,38.90357711,1863,1348,254,277,262,220,432,260,645,398,270,193,589
810,2041,18450,CHAPIN STREET NW AND 14TH STREET NW//14TH STREET NW AND CHAPIN STREET NW,-77.03193034,38.92166012,1563,1347,98,259,199,211,312,243,556,361,398,273,7919
811,4786,18124,3RD STREET NE AND MARYLAND AVENUE NE//MARYLAND AVENUE NE AND 3RD STREET NE,-77.00204339,38.89254751,1078,1331,122,350,199,244,269,235,319,344,169,158,1730
812,5601,15861,5TH STREET NW AND NEW YORK AVENUE NW//NEW YORK AVENUE NW AND 5TH STREET NW,-77.01892841,38.9039162,921,1328,60,142,128,189,199,262,336,435,198,300,589
813,7721,13310,CONNECTICUT AVENUE NW AND NEWARK STREET NW//NEWARK STREET NW AND CONNECTICUT AVENUE NW,-77.05764891,38.934083799999996,1518,1328,98,64,293,158,430,386,453,469,244,251,4271
814,1818,20200,CHAMPLAIN STREET NW AND FLORIDA AVENUE NW//FLORIDA AVENUE NW AND OLD MORGAN SCHOOL PLACE NW//FLORIDA AVENUE NW AND CHAMPLAIN STREET NW//OLD MORGAN SCHOOL PLACE NW AND FLORIDA AVENUE NW,-77.04015998,38.91805878,1422,1327,92,178,175,163,274,232,605,439,276,315,6648
815,1289,14181,Q STREET NW AND WISCONSIN AVENUE NW//WISCONSIN AVENUE NW AND Q STREET NW,-77.06513886,38.91080624,1326,1327,69,73,294,228,380,388,422,439,161,199,1289
816,8208,17728,FENWICK STREET NE AND OKIE STREET NE,-76.98468234,38.91467869,1620,1326,93,127,255,223,360,262,623,401,289,313,8208
817,2565,15333,CALVERT STREET NW AND 28TH STREET NW//28TH STREET NW AND CALVERT STREET NW,-77.05607853,38.92328424,1458,1321,186,196,234,237,380,261,433,430,225,197,2565
818,4384,15274,8TH STREET SE AND D STREET SE//D STREET SE AND 8TH STREET SE,-76.99495958,38.884603999999996,1358,1321,334,250,216,249,263,249,387,417,158,156,6577
819,3971,15534,LINCOLN MEMORIAL CIRCLE NW AND 23RD STREET NW//23RD STREET NW AND LINCOLN MEMORIAL CIRCLE NW,-77.05016118,38.89021147,1708,1315,117,80,399,289,571,447,412,350,209,149,6077
820,3006,19683,19TH STREET NW AND CALIFORNIA STREET NW//CALIFORNIA STREET NW AND 19TH STREET NW,-77.04425518,38.91781619,1687,1312,72,206,172,156,309,201,753,455,381,294,7932
821,7551,13892,VIRGINIA AVENUE NW AND 20TH STREET NW//20TH STREET NW AND VIRGINIA AVENUE NW,-77.04521047,38.89452713,1051,1302,76,79,291,289,340,511,240,332,104,91,389
822,2213,17569,7TH STREET SW AND E STREET SW//E STREET SW AND 7TH STREET SW,-77.02190573,38.8832381,1532,1301,336,89,259,256,380,358,414,507,143,91,2204
823,2492,15954,Q STREET NW AND NEW HAMPSHIRE AVENUE NW//NEW HAMPSHIRE AVENUE NW AND Q STREET NW,-77.0420506,38.91112803,1794,1299,446,406,314,235,383,239,458,294,193,125,465
824,7400,13257,NEW HAMPSHIRE AVENUE NW AND WASHINGTON CIRCLE NW//WASHINGTON CIRCLE NW AND NEW HAMPSHIRE AVENUE NW,-77.04972738,38.90296978,1713,1299,196,125,300,243,383,314,606,401,228,216,5835
825,408,18826,COLUMBIA ROAD NW AND ONTARIO ROAD NW//ONTARIO ROAD NW AND COLUMBIA ROAD NW,-77.04014254,38.9243526,1552,1291,113,137,202,168,380,258,584,438,273,290,4042
826,2711,13123,14TH STREET NW AND GIRARD STREET NW//GIRARD STREET NW AND 14TH STREET NW,-77.03231632,38.92550188,1008,1291,83,363,180,311,222,238,311,221,212,158,5459
827,3764,14602,1ST STREET SW AND T STREET SW//T STREET SW AND 1ST STREET SW//1ST STREET SW AND 1ST STREET SW,-77.01217614,38.86727961,873,1278,182,22,300,587,187,264,164,342,40,63,3764
828,7148,12572,K STREET SW AND WESLEY PLACE SW//WESLEY PLACE SW AND K STREET SW,-77.01623255,38.87841044,1439,1278,95,171,220,172,367,287,515,426,242,222,3722
829,3121,16647,BUNKER HILL ROAD NE AND MICHIGAN AVENUE NE//MICHIGAN AVENUE NE AND BUNKER HILL ROAD NE,-76.99443409,38.9340196,977,1276,321,168,192,273,189,394,200,357,75,84,1580
830,676,14518,CONNECTICUT AVENUE NW AND VAN NESS STREET NW//VAN NESS STREET NW AND CONNECTICUT AVENUE NW,-77.06292090000002,38.94315451,1408,1271,127,124,261,260,404,344,375,366,241,177,6737
831,3065,14689,6TH STREET NE AND C STREET NE//MASSACHUSETTS AVENUE NE AND C STREET NE//C STREET NE AND MASSACHUSETTS AVENUE NE//C STREET NE AND 6TH STREET NE//6TH STREET NE AND MASSACHUSETTS AVENUE NE//MASSACHUSETTS AVENUE NE AND 6TH STREET NE,-76.99845015,38.89308193,1013,1269,101,319,167,227,240,204,352,359,153,160,3065
832,7111,18377,11TH STREET NW AND RHODE ISLAND AVENUE NW//RHODE ISLAND AVENUE NW AND 11TH STREET NW,-77.02703942,38.91054823,1407,1268,179,186,205,256,249,190,530,400,244,236,6891
833,6147,-612,MAINE AVENUE SW AND INTERSTATE 395 INTERSTATE,-77.03128651,38.88298031,1437,1268,42,37,253,148,454,415,493,460,195,208,6147
834,2410,15458,7TH STREET NW AND O STREET NW//O STREET NW AND 7TH STREET NW,-77.02191381,38.90857133,1679,1265,107,198,224,201,416,265,644,399,288,202,8304
835,6979,14622,CONSTITUTION AVENUE NW AND LOUISIANA AVENUE NW//LOUISIANA AVENUE NW AND CONSTITUTION AVENUE NW,-77.01317941,38.89209014,1292,1260,158,82,295,306,437,418,291,364,111,90,2946
836,5391,16306,M STREET NW AND 5TH STREET NW//5TH STREET NW AND M STREET NW,-77.01893183,38.90564468,1850,1260,108,189,274,173,370,211,721,436,377,251,5391
837,4651,754,INDEPENDENCE AVENUE SE AND 3RD STREET SE//3RD STREET SE AND INDEPENDENCE AVENUE SE,-77.00203933,38.88759821,1245,1259,195,149,252,231,364,383,308,376,126,120,2143
838,6137,-320,RHODE ISLAND AVENUE BN OVER NORTH CAPITOL STREET BN,-77.00904162,38.91681152,1298,1257,78,291,147,186,284,263,571,332,218,185,6137
839,1391,14429,1ST STREET NE AND C STREET NE//C STREET NE AND 1ST STREET NE,-77.00588854,38.89362558,1257,1256,592,158,260,421,256,381,123,264,26,32,1731
840,1809,13122,14TH STREET NW AND FAIRMONT STREET NW,-77.03224217,38.92475601,1135,1255,73,292,170,240,223,193,436,337,233,193,5459
841,99,14516,15TH STREET NW AND BELMONT STREET NW//BELMONT STREET NW AND 15TH STREET NW,-77.03481044,38.92059145,1687,1254,66,232,200,150,375,241,705,398,341,233,1252
842,4004,14659,I STREET NW AND MASSACHUSETTS AVENUE NW//MASSACHUSETTS AVENUE NW AND I STREET NW,-77.01947966,38.90131914,1075,1252,79,200,190,223,249,261,375,359,182,209,589
843,1254,14970,4TH STREET NW AND W STREET NW//W STREET NW AND 4TH STREET NW,-77.01787217,38.91937004,1321,1252,89,132,260,238,368,335,378,362,226,185,6711
844,6967,14224,6TH STREET SW AND K STREET SW//K STREET SW AND 6TH STREET SW,-77.01989187,38.87841149,1521,1251,75,127,172,163,367,272,589,436,318,253,2160
845,5958,-581,INTERSTATE 695 INTERSTATE BN AND SOUTH CAPITOL STREET,-77.01255649,38.88233762,1258,1246,65,261,140,196,319,252,457,317,277,220,5958
846,2459,18054,R STREET NW AND 18TH STREET NW//18TH STREET NW AND R STREET NW,-77.04166449,38.91260849,1842,1245,253,251,315,198,356,238,633,338,285,220,459
847,4082,17264,15TH STREET NW AND EUCLID STREET NW//EUCLID STREET NW AND 15TH STREET NW,-77.03530924,38.92329542,1332,1241,80,175,174,203,294,290,512,369,272,204,6830
848,1770,19244,23RD STREET NW AND D STREET NW//D STREET NW AND 23RD STREET NW,-77.05012865,38.89535152,1294,1236,279,80,264,356,350,406,306,306,95,88,1787
849,2017,18671,O STREET NW AND 11TH STREET NW//11TH STREET NW AND O STREET NW,-77.02703617,38.90857612,1696,1230,134,184,290,227,381,238,595,370,296,211,917
850,1346,17393,3RD STREET NE AND A STREET NE//A STREET NE AND 3RD STREET NE,-77.00204346,38.89093617,921,1229,97,313,150,199,241,217,304,346,129,154,1730
851,7621,17932,I STREET SW AND 3RD STREET SW//3RD STREET SW AND I STREET SW,-77.01518568,38.8792843,1661,1227,61,219,169,158,413,225,713,414,305,211,6435
852,1985,18710,L STREET NW AND 5TH STREET NW//5TH STREET NW AND L STREET NW,-77.01893242,38.90417434,1453,1225,122,188,181,142,338,235,510,405,302,255,589
853,1285,16308,WOODLEY ROAD NW AND WISCONSIN AVENUE NW//WISCONSIN AVENUE NW AND WOODLEY ROAD NW,-77.07264982,38.93187138,1373,1222,105,139,200,217,370,309,474,355,224,202,1285
854,7041,13340,C STREET SE AND NEW JERSEY AVENUE SE//NEW JERSEY AVENUE SE AND C STREET SE,-77.00760435,38.88603611,1288,1212,568,180,257,394,324,407,119,218,20,13,7487
855,1306,17458,V STREET NE AND 33RD STREET NE//33RD STREET NE AND V STREET NE,-76.96136203,38.91865318,832,1212,77,112,141,174,218,302,275,445,121,179,1306
856,4139,19699,13TH STREET NW AND FLORIDA AVENUE NW//FLORIDA AVENUE NW AND 13TH STREET NW,-77.02967668,38.92049913,1826,1211,241,205,252,178,372,245,610,312,351,271,7919
857,2956,17157,6TH STREET NW AND D STREET NW//D STREET NW AND 6TH STREET NW//6TH STREET NW AND 6TH STREET NW,-77.01990465,38.89479431,1635,1209,131,45,344,219,534,401,459,416,167,128,2542
858,421,15359,DUPONT CIRCLE NW AND P STREET NW,-77.04264855,38.90964327,1255,1207,194,185,254,209,263,229,388,387,156,197,1786
859,6873,15041,IRVING STREET NW AND GEORGIA AVENUE NW//GEORGIA AVENUE NW AND IRVING STREET NW,-77.02322885,38.92904106,1684,1203,118,139,297,234,351,261,549,330,369,239,5747
860,7382,11663,24TH STREET NW AND G STREET NW//G STREET NW AND 24TH STREET NW,-77.05143241,38.89832788,1315,1202,128,213,311,262,361,285,366,308,149,134,8075
861,4084,15746,14TH STREET NW AND EUCLID STREET NW,-77.03214344,38.92376377,1374,1198,93,200,223,144,284,226,412,339,362,289,4084
862,6608,17672,N STREET NW AND 8TH STREET NW//8TH STREET NW AND N STREET NW,-77.02294472,38.90723662,1269,1189,88,167,211,190,271,224,533,432,166,176,8304
863,7780,18601,GEORGIA AVENUE NW AND LAMONT STREET NW//LAMONT STREET NW AND GEORGIA AVENUE NW,-77.02352072,38.93105878,1443,1189,102,168,265,254,282,248,507,309,287,210,5747
864,3847,18166,O STREET NW AND 20TH STREET NW//20TH STREET NW AND O STREET NW,-77.04488753,38.90857241,1353,1188,148,167,301,246,290,283,438,348,176,144,1786
865,5893,15266,MACOMB STREET NW AND WISCONSIN AVENUE NW//WISCONSIN AVENUE NW AND MACOMB STREET NW,-77.07241514,38.93348428,1240,1187,62,121,171,164,270,285,457,345,280,272,1713
866,4744,14633,CANAL STREET SE AND IVY STREET SE//IVY STREET SE AND CANAL STREET SE,-77.00876576,38.88363376,995,1186,354,89,187,369,326,364,104,334,24,30,2205
867,133,19464,RIGGS PLACE NW AND 17TH STREET NW//17TH STREET NW AND RIGGS PLACE NW,-77.03847886,38.91335147,1311,1186,107,209,183,173,296,229,461,359,264,216,2456
868,3987,13433,INTERSTATE 66 INTERSTATE AND E ST EXPRESSWAY NW//E ST EXPY NW AND INTERSTATE 66 INTERSTATE,-77.05404238,38.89626323,1350,1185,42,34,223,145,269,274,611,409,205,323,5592
869,4088,13878,GEORGIA AVENUE NW AND FAIRMONT STREET NW//FAIRMONT STREET NW AND GEORGIA AVENUE NW,-77.02261223,38.92480629,1312,1184,144,81,288,258,330,324,403,343,147,178,5398
870,2562,19274,WOODLEY ROAD NW AND 27TH STREET NW//27TH STREET NW AND WOODLEY ROAD NW,-77.05532992,38.92587592,1235,1183,139,100,251,209,333,305,337,405,175,164,2562
871,2274,16951,2ND STREET SW AND T STREET SW//T STREET SW AND 2ND STREET SW,-77.01367158,38.867275299999996,1615,1183,437,57,612,386,322,261,182,401,62,78,3764
872,4291,15922,WISCONSIN AVENUE NW AND CALVERT STREET NW//CALVERT STREET NW AND WISCONSIN AVENUE NW,-77.07290728,38.92254383,1298,1182,78,171,205,193,280,241,447,354,288,223,4291
873,462,13659,1ST STREET NW AND Q STREET NW//Q STREET NW AND 1ST STREET NW,-77.01216253,38.91112076,1320,1180,91,299,153,191,233,166,557,326,286,198,657
874,4290,11581,CONNECTICUT AVENUE NW AND CALIFORNIA STREET NW//CALIFORNIA STREET NW AND CONNECTICUT AVENUE NW,-77.0467398,38.91676716,1666,1179,111,156,250,197,417,242,567,389,321,195,515
875,7016,14401,1ST STREET NW AND SEATON PLACE NW//SEATON PLACE NW AND 1ST STREET NW,-77.01215463,38.9148268,1629,1178,42,114,189,165,275,195,680,364,443,340,657
876,6620,14353,KENYON STREET NW AND 11TH STREET NW//11TH STREET NW AND KENYON STREET NW,-77.02774445,38.92967534,1487,1173,65,167,161,137,218,216,611,296,432,357,6620
877,1488,19757,13TH STREET NW AND WALLACH PLACE NW//WALLACH PLACE NW AND 13TH STREET NW,-77.02962361,38.91628573,1667,1167,160,148,277,192,362,261,577,377,291,189,2028
878,7061,18490,A STREET NE AND 2ND STREET NE//2ND STREET NE AND A STREET NE,-77.00351358,38.89093785,1330,1163,319,223,261,262,295,301,303,284,152,93,1730
879,1082,362,12TH STREET NW AND RHODE ISLAND AVENUE NW//RHODE ISLAND AVENUE NW AND 12TH STREET NW,-77.02808304,38.91017977,1131,1162,106,256,133,127,230,189,423,344,239,246,6891
880,2979,17671,FAIRMONT STREET NW AND SHERMAN AVENUE NW//SHERMAN AVENUE NW AND FAIRMONT STREET NW,-77.02565602,38.9248891,1302,1162,53,206,143,133,233,200,509,323,364,300,2979
881,7398,16418,WISCONSIN AVENUE NW AND VOLTA PLACE NW//VOLTA PLACE NW AND WISCONSIN AVENUE NW,-77.06462097,38.90982497,1211,1160,50,72,232,178,343,329,417,397,169,184,6882
882,4756,5563,VAN STREET SE AND M STREET SE//M STREET SE AND VAN STREET SE,-77.00822058,38.87646583,1382,1155,55,87,199,140,292,249,579,436,257,243,4557
883,812,15777,R STREET NE AND 3RD STREET NE//HARRY THOMAS WAY NE AND 3RD STREET NE//3RD STREET NE AND HARRY THOMAS WAY NE//3RD STREET NE AND R STREET NE//HARRY THOMAS WAY NE AND R STREET NE//R STREET NE AND HARRY THOMAS WAY NE,-77.00203347,38.91260199,1402,1142,164,208,189,199,259,216,531,355,259,164,812
884,6849,16520,34TH STREET NW AND WATER STREET NW//WATER STREET NW AND 34TH STREET NW,-77.0678032,38.90389973,1132,1135,39,24,162,137,303,284,409,462,219,228,2634
885,2993,19176,T STREET NE AND T STREET NW//T STREET NW AND T STREET NE,-77.0090453,38.91556414,1340,1132,70,256,124,156,278,204,596,320,272,196,6137
886,3095,17208,1ST STREET NE AND NEW YORK AVENUE NE//NEW YORK AVENUE NE AND O STREET NE//O STREET NE AND 1ST STREET NE//NEW YORK AVENUE NE AND 1ST STREET NE//O STREET NE AND NEW YORK AVENUE NE//1ST STREET NE AND O STREET NE,-77.00588599,38.90844974,1269,1131,165,122,257,245,338,289,330,319,179,156,3141
887,4879,13368,NEW HAMPSHIRE AVENUE NW AND SWANN STREET NW//SWANN STREET NW AND NEW HAMPSHIRE AVENUE NW//NEW HAMPSHIRE AVENUE NW AND NEW HAMPSHIRE AVENUE NW,-77.03885021,38.91454270000001,1178,1130,79,233,168,176,236,163,462,346,233,212,4879
888,6829,17265,15TH STREET NW AND EUCLID STREET NW//EUCLID STREET NW AND 15TH STREET NW,-77.03530862,38.92343378,990,1126,40,185,150,220,212,231,350,331,238,159,6830
889,3969,10,VIRGINIA AVENUE NW AND 22ND STREET NW//22ND STREET NW AND VIRGINIA AVENUE NW,-77.04883948,38.89645016,1251,1126,160,64,216,169,407,352,337,404,131,137,8075
890,2773,11731,GEORGIA AVENUE NW AND HARVARD STREET NW//HARVARD STREET NW AND GEORGIA AVENUE NW,-77.02296359,38.92722657,1352,1125,75,112,194,163,257,248,535,377,291,225,2773
891,3035,13163,2ND STREET SE AND L STREET SE//L STREET SE AND 2ND STREET SE,-77.00352168,38.877531299999994,1169,1125,109,162,223,204,297,288,334,299,206,172,5534
892,7914,19635,R STREET NW AND 13TH STREET NW//13TH STREET NW AND R STREET NW,-77.02962243,38.91260604,1623,1124,147,265,244,159,337,218,597,287,298,195,5411
893,5415,19549,S STREET NW AND 13TH STREET NW//13TH STREET NW AND S STREET NW,-77.02961982,38.91408859,1894,1123,145,132,270,157,457,257,682,337,340,240,5411
894,5023,15756,6TH STREET SW AND VIRGINIA AVENUE SW//VIRGINIA AVENUE SW AND 6TH STREET SW,-77.0199162,38.88504851,1091,1120,72,67,123,131,341,259,444,541,111,122,3723
895,2748,18011,NEW HAMPSHIRE AVENUE NW AND V STREET NW//V STREET NW AND NEW HAMPSHIRE AVENUE NW,-77.03549348,38.91811413,1563,1119,89,172,178,127,276,189,649,390,371,241,2054
896,656,19424,4TH STREET NW AND R STREET NW//R STREET NW AND 4TH STREET NW,-77.01616988,38.91260368,979,1117,67,277,136,179,200,208,368,287,208,166,656
897,1595,16833,MONROE STREET NE AND 8TH STREET NE//8TH STREET NE AND MONROE STREET NE,-76.99497777,38.932364899999996,778,1117,69,152,156,219,169,242,249,326,135,178,1580
898,6917,18015,11TH STREET NW AND PARK ROAD NW//PARK ROAD NW AND 11TH STREET NW,-77.02826037,38.93182109,1392,1117,108,109,265,191,275,240,461,336,283,241,2667
899,2967,19299,WARD CIRCLE NW AND MASSACHUSETTS AVENUE NW//MASSACHUSETTS AVENUE NW AND WARD CIRCLE NW,-77.08622609,38.93816907,1031,1117,169,114,278,333,274,346,210,213,100,111,2967
900,2726,15601,14TH STREET NW AND THOMAS CIRCLE NW//THOMAS CIRCLE NW AND 14TH STREET NW,-77.03195336,38.90598992,1038,1116,184,358,165,241,216,168,322,231,151,118,2413
901,6248,-622,E STREET NW AND INTERSTATE 66 INTERSTATE,-77.05149155,38.89607489,887,1114,283,92,179,277,216,314,146,375,63,56,1787
902,1572,19568,4TH STREET NE AND I STREET NE//I STREET NE AND 4TH STREET NE,-77.00057769,38.90132437,1131,1112,47,193,131,139,265,200,456,411,232,169,4329
903,8388,20250,LINCOLN CIRCLE NE AND LINCOLN CIRCLE NE,-76.99201369,38.90780576,1283,1110,199,73,281,267,348,344,281,305,174,121,3333
904,544,18175,12TH STREET NW AND V STREET NW//V STREET NW AND 12TH STREET NW,-77.02808416,38.91811263,1440,1109,53,82,198,142,265,199,524,352,400,334,2028
905,2927,17180,15TH STREET NW AND S STREET NW//S STREET NW AND 15TH STREET NW,-77.03454529,38.91409247,1978,1102,140,216,305,146,411,208,785,306,337,226,2402
906,7461,16850,PERRY PLACE NW AND 14TH STREET NW//14TH STREET NW AND PERRY PLACE NW,-77.03273135,38.93626399,1257,1102,107,158,213,245,311,265,403,257,223,177,7461
907,7485,7728,N STREET SE AND VAN STREET SE//VAN STREET SE AND N STREET SE,-77.00821679,38.8746328,1365,1102,31,109,208,127,299,235,576,362,251,269,4557
908,309,16838,WOODLEY PLACE NW AND CALVERT STREET NW//CALVERT STREET NW AND WOODLEY PLACE NW,-77.0503605,38.92346818,1333,1101,252,84,197,209,237,258,410,374,237,176,1930
909,3884,11316,HOSPITAL CENTER DRIVE NW AND 1ST STREET NW//1ST STREET NW AND HOSPITAL CENTER DRIVE NW,-77.01215339,38.93008361,871,1100,285,111,215,223,215,391,122,319,34,56,3884
910,2806,18100,NEW HAMPSHIRE AVENUE NW AND R STREET NW//R STREET NW AND NEW HAMPSHIRE AVENUE NW,-77.04065992,38.91260814,1823,1099,371,293,285,206,370,204,538,271,259,125,2456
911,4502,17781,20TH STREET NW AND KALORAMA ROAD NW//KALORAMA ROAD NW AND 20TH STREET NW,-77.04619327,38.91916514,1196,1095,52,198,168,182,210,202,496,282,270,231,7932
912,1276,-164,CECIL PLACE NW UNDER WHITEHURST FREEWAY NW,-77.06390729,38.90277787,1409,1094,66,30,176,117,375,296,501,409,291,242,1276
913,539,5348,CLIFTON STREET NW AND UNIVERSITY PLACE NW//UNIVERSITY PLACE NW AND CLIFTON STREET NW,-77.03394721,38.92258272,1261,1094,58,235,108,134,288,186,520,305,287,234,6830
914,422,13627,5TH STREET NW AND P STREET NW//P STREET NW AND 5TH STREET NW,-77.01892724,38.90964205,1399,1094,93,251,149,125,300,150,547,357,310,211,422
915,2885,16686,CONNECTICUT AVENUE NW AND CATHEDRAL AVENUE NW//CATHEDRAL AVENUE NW AND CONNECTICUT AVENUE NW,-77.0541636,38.92808864,1685,1092,119,100,348,172,490,290,451,351,277,179,8308
916,6964,11466,DELAWARE AVENUE SW AND H STREET SW//H STREET SW AND DELAWARE AVENUE SW,-77.01258824,38.88027774,1096,1090,29,181,187,168,288,308,388,273,204,160,5958
917,4724,13654,INDEPENDENCE AVENUE SE AND 7TH STREET SE//7TH STREET SE AND INDEPENDENCE AVENUE SE,-76.996174,38.88759501,1308,1089,105,59,415,266,403,379,297,275,88,110,6576
918,2798,17366,COLUMBIA ROAD NW AND QUARRY ROAD NW//QUARRY ROAD NW AND COLUMBIA ROAD NW,-77.0384497,38.92535715,1260,1088,94,88,214,185,299,237,448,360,205,218,4042
919,5713,16183,JOHNSON AVENUE NW AND R STREET NW//R STREET NW AND JOHNSON AVENUE NW,-77.03324454,38.91261124,1605,1087,66,140,220,160,345,223,636,377,338,187,7060
920,5408,16026,2ND STREET SE AND D STREET SE//D STREET SE AND 2ND STREET SE,-77.00351663,38.88506385,1350,1087,178,104,263,193,330,251,403,365,176,174,7487
921,3598,11672,3RD STREET SE AND G STREET SE//G STREET SE AND 3RD STREET SE,-77.0020433,38.88127153,725,1086,59,104,124,222,192,263,262,340,88,157,3598
922,7258,-502,D STREET SW AND 12TH ST EXPRESSWAY SW,-77.02646196,38.88484894,1076,1084,107,32,245,159,464,435,217,399,43,59,3939
923,1081,15792,T STREET NW AND RHODE ISLAND AVENUE NW//RHODE ISLAND AVENUE NW AND T STREET NW,-77.01265875,38.915561600000004,834,1083,54,234,123,252,151,216,258,219,248,162,3880
924,2062,18756,COLUMBIA ROAD NW AND 17TH STREET NW//17TH STREET NW AND COLUMBIA ROAD NW,-77.03914879,38.92494551,1163,1078,104,115,197,186,284,270,377,293,201,214,4042
925,7601,17604,O STREET NW AND 1ST STREET NW//1ST STREET NW AND O STREET NW,-77.01216359,38.90856978,1084,1071,116,231,166,170,249,186,403,311,150,173,1963
926,492,19166,RHODE ISLAND AVENUE NW AND SCOTT CIRCLE NW//SCOTT CIRCLE NW AND RHODE ISLAND AVENUE NW,-77.03687532,38.907137,1424,1071,170,85,221,131,361,228,465,429,207,198,138
